bird_y,top_pipe_y,bottom_pipe_y,pipe_x,action
111.8,56,206,-36,0
116.8,56,206,-40,0
122.2,56,206,-44,0
128.0,56,206,-48,0
134.20000000000002,56,206,-52,0
140.8,56,206,-56,0
147.8,56,206,-60,0
155.20000000000002,116,266,400,0
163.00000000000003,116,266,396,0
171.20000000000005,116,266,392,0
179.80000000000004,116,266,388,0
188.80000000000004,116,266,384,0
198.20000000000005,116,266,380,0
208.00000000000006,116,266,376,0
218.20000000000007,116,266,372,0
228.80000000000007,116,266,368,0
239.80000000000007,116,266,364,0
251.20000000000007,116,266,360,0
263.00000000000006,116,266,356,0
275.20000000000005,116,266,352,0
287.80000000000007,116,266,348,0
300.80000000000007,116,266,344,0
294.20000000000005,116,266,340,1
288.00000000000006,116,266,336,0
282.20000000000005,116,266,332,0
276.80000000000007,116,266,328,0
271.80000000000007,116,266,324,0
267.20000000000005,116,266,320,0
263.00000000000006,116,266,316,0
259.20000000000005,116,266,312,0
255.80000000000004,116,266,308,0
252.80000000000004,116,266,304,0
250.20000000000005,116,266,300,0
248.00000000000006,116,266,296,0
246.20000000000005,116,266,292,0
244.80000000000004,116,266,288,0
243.80000000000004,116,266,284,0
243.20000000000005,116,266,280,0
243.00000000000006,116,266,276,0
243.20000000000005,116,266,272,0
243.80000000000004,116,266,268,0
244.80000000000004,116,266,264,0
246.20000000000005,116,266,260,0
248.00000000000006,116,266,256,0
250.20000000000005,116,266,252,0
252.80000000000004,116,266,248,0
255.80000000000004,116,266,244,0
259.20000000000005,116,266,240,0
263.00000000000006,116,266,236,0
267.20000000000005,116,266,232,0
260.6,116,266,228,1
254.40000000000003,116,266,224,0
248.60000000000002,116,266,220,0
243.20000000000002,116,266,216,0
238.20000000000002,116,266,212,0
233.60000000000002,116,266,208,0
229.40000000000003,116,266,204,0
225.60000000000002,116,266,200,0
222.20000000000002,116,266,196,0
219.20000000000002,116,266,192,0
216.60000000000002,116,266,188,0
214.40000000000003,116,266,184,0
212.60000000000002,116,266,180,0
211.20000000000002,116,266,176,0
210.20000000000002,116,266,172,0
209.60000000000002,116,266,168,0
209.40000000000003,116,266,164,0
209.60000000000002,116,266,160,0
210.20000000000002,116,266,156,0
211.20000000000002,116,266,152,0
212.60000000000002,116,266,148,0
214.40000000000003,116,266,144,0
216.60000000000002,116,266,140,0
219.20000000000002,116,266,136,0
222.20000000000002,116,266,132,0
225.60000000000002,116,266,128,0
229.40000000000003,116,266,124,0
222.80000000000004,116,266,120,1
216.60000000000005,116,266,116,0
210.80000000000004,116,266,112,0
205.40000000000003,116,266,108,0
200.40000000000003,116,266,104,0
195.80000000000004,116,266,100,0
191.60000000000005,116,266,96,0
187.80000000000004,116,266,92,0
184.40000000000003,116,266,88,0
181.40000000000003,116,266,84,0
178.80000000000004,116,266,80,0
176.60000000000005,116,266,76,0
174.80000000000004,116,266,72,0
173.40000000000003,116,266,68,0
172.40000000000003,116,266,64,0
171.80000000000004,116,266,60,0
171.60000000000005,116,266,56,0
171.80000000000004,116,266,52,0
172.40000000000003,116,266,48,0
173.40000000000003,116,266,44,0
174.80000000000004,116,266,40,0
176.60000000000005,116,266,36,0
178.80000000000004,116,266,32,0
181.40000000000003,116,266,28,0
184.40000000000003,116,266,24,0
187.80000000000004,116,266,20,0
191.60000000000005,116,266,16,0
195.80000000000004,116,266,12,0
189.20000000000005,116,266,8,1
183.00000000000006,116,266,4,0
177.20000000000005,116,266,0,0
171.80000000000004,116,266,-4,0
166.80000000000004,116,266,-8,0
162.20000000000005,116,266,-12,0
158.00000000000006,116,266,-16,0
154.20000000000005,116,266,-20,0
150.80000000000004,116,266,-24,0
147.80000000000004,116,266,-28,0
145.20000000000005,116,266,-32,0
143.00000000000006,116,266,-36,0
141.20000000000005,116,266,-40,0
139.80000000000004,116,266,-44,0
138.80000000000004,116,266,-48,0
138.20000000000005,116,266,-52,0
138.00000000000006,116,266,-56,0
138.20000000000005,116,266,-60,0
138.80000000000004,337,487,400,0
139.80000000000004,337,487,396,0
141.20000000000005,337,487,392,0
143.00000000000006,337,487,388,0
145.20000000000005,337,487,384,0
147.80000000000004,337,487,380,0
150.80000000000004,337,487,376,0
154.20000000000005,337,487,372,0
158.00000000000006,337,487,368,0
162.20000000000005,337,487,364,0
166.80000000000004,337,487,360,0
171.80000000000004,337,487,356,0
177.20000000000005,337,487,352,0
183.00000000000006,337,487,348,0
189.20000000000007,337,487,344,0
195.80000000000007,337,487,340,0
202.80000000000007,337,487,336,0
210.20000000000007,337,487,332,0
218.00000000000009,337,487,328,0
226.2000000000001,337,487,324,0
234.8000000000001,337,487,320,0
243.8000000000001,337,487,316,0
253.2000000000001,337,487,312,0
263.0000000000001,337,487,308,0
273.2000000000001,337,487,304,0
283.8000000000001,337,487,300,0
294.8000000000001,337,487,296,0
306.20000000000016,337,487,292,0
318.00000000000017,337,487,288,0
330.20000000000016,337,487,284,0
342.8000000000002,337,487,280,0
355.8000000000002,337,487,276,0
369.2000000000002,337,487,272,0
383.0000000000002,337,487,268,0
397.2000000000002,337,487,264,0
411.80000000000024,337,487,260,0
426.80000000000024,337,487,256,0
442.2000000000003,337,487,252,0
458.0000000000003,337,487,248,0
474.2000000000003,337,487,244,0
467.60000000000025,337,487,240,1
461.40000000000026,337,487,236,0
455.60000000000025,337,487,232,0
450.2000000000003,337,487,228,0
445.2000000000003,337,487,224,0
440.60000000000025,337,487,220,0
436.40000000000026,337,487,216,0
432.60000000000025,337,487,212,0
429.2000000000003,337,487,208,0
426.2000000000003,337,487,204,0
423.60000000000025,337,487,200,0
421.40000000000026,337,487,196,0
419.60000000000025,337,487,192,0
418.2000000000003,337,487,188,0
417.2000000000003,337,487,184,0
416.60000000000025,337,487,180,0
416.40000000000026,337,487,176,0
416.60000000000025,337,487,172,0
417.2000000000003,337,487,168,0
418.2000000000003,337,487,164,0
419.60000000000025,337,487,160,0
421.40000000000026,337,487,156,0
423.60000000000025,337,487,152,0
426.2000000000003,337,487,148,0
429.2000000000003,337,487,144,0
432.60000000000025,337,487,140,0
436.40000000000026,337,487,136,0
440.60000000000025,337,487,132,0
434.0000000000002,337,487,128,1
427.80000000000024,337,487,124,0
422.0000000000002,337,487,120,0
416.60000000000025,337,487,116,0
411.60000000000025,337,487,112,0
407.0000000000002,337,487,108,0
402.80000000000024,337,487,104,0
399.0000000000002,337,487,100,0
395.60000000000025,337,487,96,0
392.60000000000025,337,487,92,0
390.0000000000002,337,487,88,0
387.80000000000024,337,487,84,0
386.0000000000002,337,487,80,0
384.60000000000025,337,487,76,0
383.60000000000025,337,487,72,0
383.0000000000002,337,487,68,0
382.80000000000024,337,487,64,0
383.0000000000002,337,487,60,0
383.60000000000025,337,487,56,0
384.60000000000025,337,487,52,0
386.0000000000002,337,487,48,0
387.80000000000024,337,487,44,0
390.0000000000002,337,487,40,0
392.60000000000025,337,487,36,0
395.60000000000025,337,487,32,0
399.0000000000002,337,487,28,0
402.80000000000024,337,487,24,0
407.0000000000002,337,487,20,0
411.60000000000025,337,487,16,0
416.60000000000025,337,487,12,0
422.0000000000002,337,487,8,0
415.4000000000002,337,487,4,1
409.2000000000002,337,487,0,0
403.4000000000002,337,487,-4,0
398.0000000000002,337,487,-8,0
393.0000000000002,337,487,-12,0
388.4000000000002,337,487,-16,0
384.2000000000002,337,487,-20,0
380.4000000000002,337,487,-24,0
377.0000000000002,337,487,-28,0
374.0000000000002,337,487,-32,0
371.4000000000002,337,487,-36,0
369.2000000000002,337,487,-40,0
367.4000000000002,337,487,-44,0
366.0000000000002,337,487,-48,0
365.0000000000002,337,487,-52,0
364.4000000000002,337,487,-56,0
364.2000000000002,337,487,-60,0
364.4000000000002,301,451,400,0
365.0000000000002,301,451,396,0
366.0000000000002,301,451,392,0
367.4000000000002,301,451,388,0
369.2000000000002,301,451,384,0
371.4000000000002,301,451,380,0
374.0000000000002,301,451,376,0
377.0000000000002,301,451,372,0
380.4000000000002,301,451,368,0
384.2000000000002,301,451,364,0
388.4000000000002,301,451,360,0
393.0000000000002,301,451,356,0
398.0000000000002,301,451,352,0
403.4000000000002,301,451,348,0
409.2000000000002,301,451,344,0
415.4000000000002,301,451,340,0
422.0000000000002,301,451,336,0
429.0000000000002,301,451,332,0
436.4000000000002,301,451,328,0
429.8000000000002,301,451,324,1
423.6000000000002,301,451,320,0
417.8000000000002,301,451,316,0
412.4000000000002,301,451,312,0
407.4000000000002,301,451,308,0
402.8000000000002,301,451,304,0
398.6000000000002,301,451,300,0
394.8000000000002,301,451,296,0
391.4000000000002,301,451,292,0
388.4000000000002,301,451,288,0
385.8000000000002,301,451,284,0
383.6000000000002,301,451,280,0
381.8000000000002,301,451,276,0
380.4000000000002,301,451,272,0
379.4000000000002,301,451,268,0
378.8000000000002,301,451,264,0
378.6000000000002,301,451,260,0
378.8000000000002,301,451,256,0
379.4000000000002,301,451,252,0
380.4000000000002,301,451,248,0
381.8000000000002,301,451,244,0
383.6000000000002,301,451,240,0
385.8000000000002,301,451,236,0
388.4000000000002,301,451,232,0
391.4000000000002,301,451,228,0
394.8000000000002,301,451,224,0
398.6000000000002,301,451,220,0
402.8000000000002,301,451,216,0
407.4000000000002,301,451,212,0
412.4000000000002,301,451,208,0
417.8000000000002,301,451,204,0
423.6000000000002,301,451,200,0
429.8000000000002,301,451,196,0
436.4000000000002,301,451,192,0
443.4000000000002,301,451,188,0
450.8000000000002,301,451,184,0
458.6000000000002,301,451,180,0
452.00000000000017,301,451,176,1
445.8000000000002,301,451,172,0
440.00000000000017,301,451,168,0
434.6000000000002,301,451,164,0
429.6000000000002,301,451,160,0
425.00000000000017,301,451,156,0
420.8000000000002,301,451,152,0
417.00000000000017,301,451,148,0
413.6000000000002,301,451,144,0
410.6000000000002,301,451,140,0
408.00000000000017,301,451,136,0
405.8000000000002,301,451,132,0
404.00000000000017,301,451,128,0
402.6000000000002,301,451,124,0
401.6000000000002,301,451,120,0
401.00000000000017,301,451,116,0
400.8000000000002,301,451,112,0
401.00000000000017,301,451,108,0
401.6000000000002,301,451,104,0
402.6000000000002,301,451,100,0
404.00000000000017,301,451,96,0
405.8000000000002,301,451,92,0
408.00000000000017,301,451,88,0
410.6000000000002,301,451,84,0
413.6000000000002,301,451,80,0
417.00000000000017,301,451,76,0
410.40000000000015,301,451,72,1
404.20000000000016,301,451,68,0
398.40000000000015,301,451,64,0
393.00000000000017,301,451,60,0
388.00000000000017,301,451,56,0
383.40000000000015,301,451,52,0
379.20000000000016,301,451,48,0
375.40000000000015,301,451,44,0
372.00000000000017,301,451,40,0
369.00000000000017,301,451,36,0
366.40000000000015,301,451,32,0
364.20000000000016,301,451,28,0
362.40000000000015,301,451,24,0
361.00000000000017,301,451,20,0
360.00000000000017,301,451,16,0
359.40000000000015,301,451,12,0
359.20000000000016,301,451,8,0
359.40000000000015,301,451,4,0
360.00000000000017,301,451,0,0
361.00000000000017,301,451,-4,0
362.40000000000015,301,451,-8,0
364.20000000000016,301,451,-12,0
366.40000000000015,301,451,-16,0
369.00000000000017,301,451,-20,0
372.00000000000017,301,451,-24,0
375.40000000000015,301,451,-28,0
379.20000000000016,301,451,-32,0
383.40000000000015,301,451,-36,0
376.8000000000001,301,451,-40,1
370.60000000000014,301,451,-44,0
364.8000000000001,301,451,-48,0
359.40000000000015,301,451,-52,0
354.40000000000015,301,451,-56,0
349.8000000000001,301,451,-60,0
345.60000000000014,141,291,400,0
341.8000000000001,141,291,396,0
338.40000000000015,141,291,392,0
335.40000000000015,141,291,388,0
332.8000000000001,141,291,384,0
330.60000000000014,141,291,380,0
328.8000000000001,141,291,376,0
327.40000000000015,141,291,372,0
326.40000000000015,141,291,368,0
325.8000000000001,141,291,364,0
325.60000000000014,141,291,360,0
325.8000000000001,141,291,356,0
326.40000000000015,141,291,352,0
327.40000000000015,141,291,348,0
328.8000000000001,141,291,344,0
330.60000000000014,141,291,340,0
332.8000000000001,141,291,336,0
335.40000000000015,141,291,332,0
338.40000000000015,141,291,328,0
341.8000000000001,141,291,324,0
345.60000000000014,141,291,320,0
349.8000000000001,141,291,316,0
354.40000000000015,141,291,312,0
359.40000000000015,141,291,308,0
364.8000000000001,141,291,304,0
370.60000000000014,141,291,300,0
376.8000000000001,141,291,296,0
383.40000000000015,141,291,292,0
376.8000000000001,141,291,288,1
370.60000000000014,141,291,284,0
364.8000000000001,141,291,280,0
359.40000000000015,141,291,276,0
354.40000000000015,141,291,272,0
349.8000000000001,141,291,268,0
345.60000000000014,141,291,264,0
341.8000000000001,141,291,260,0
338.40000000000015,141,291,256,0
335.40000000000015,141,291,252,0
332.8000000000001,141,291,248,0
330.60000000000014,141,291,244,0
328.8000000000001,141,291,240,0
327.40000000000015,141,291,236,0
326.40000000000015,141,291,232,0
325.8000000000001,141,291,228,0
325.60000000000014,141,291,224,0
325.8000000000001,141,291,220,0
326.40000000000015,141,291,216,0
327.40000000000015,141,291,212,0
328.8000000000001,141,291,208,0
330.60000000000014,141,291,204,0
332.8000000000001,141,291,200,0
326.2000000000001,141,291,196,1
320.0000000000001,141,291,192,0
314.2000000000001,141,291,188,0
308.8000000000001,141,291,184,0
303.8000000000001,141,291,180,0
299.2000000000001,141,291,176,0
295.0000000000001,141,291,172,0
291.2000000000001,141,291,168,0
287.8000000000001,141,291,164,0
284.8000000000001,141,291,160,0
282.2000000000001,141,291,156,0
280.0000000000001,141,291,152,0
278.2000000000001,141,291,148,0
276.8000000000001,141,291,144,0
275.8000000000001,141,291,140,0
275.2000000000001,141,291,136,0
275.0000000000001,141,291,132,0
275.2000000000001,141,291,128,0
275.8000000000001,141,291,124,0
276.8000000000001,141,291,120,0
278.2000000000001,141,291,116,0
280.0000000000001,141,291,112,0
282.2000000000001,141,291,108,0
284.8000000000001,141,291,104,0
287.8000000000001,141,291,100,0
281.2000000000001,141,291,96,1
275.0000000000001,141,291,92,0
269.2000000000001,141,291,88,0
263.8000000000001,141,291,84,0
258.8000000000001,141,291,80,0
254.20000000000013,141,291,76,0
250.00000000000014,141,291,72,0
246.20000000000013,141,291,68,0
242.80000000000013,141,291,64,0
239.80000000000013,141,291,60,0
237.20000000000013,141,291,56,0
235.00000000000014,141,291,52,0
233.20000000000013,141,291,48,0
231.80000000000013,141,291,44,0
230.80000000000013,141,291,40,0
230.20000000000013,141,291,36,0
230.00000000000014,141,291,32,0
230.20000000000013,141,291,28,0
230.80000000000013,141,291,24,0
231.80000000000013,141,291,20,0
233.20000000000013,141,291,16,0
235.00000000000014,141,291,12,0
237.20000000000013,141,291,8,0
239.80000000000013,141,291,4,0
242.80000000000013,141,291,0,0
246.20000000000013,141,291,-4,0
239.60000000000014,141,291,-8,1
233.40000000000015,141,291,-12,0
227.60000000000014,141,291,-16,0
222.20000000000013,141,291,-20,0
217.20000000000013,141,291,-24,0
212.60000000000014,141,291,-28,0
208.40000000000015,141,291,-32,0
204.60000000000014,141,291,-36,0
201.20000000000013,141,291,-40,0
198.20000000000013,141,291,-44,0
195.60000000000014,141,291,-48,0
193.40000000000015,141,291,-52,0
191.60000000000014,141,291,-56,0
190.20000000000013,141,291,-60,0
189.20000000000013,106,256,400,0
188.60000000000014,106,256,396,0
188.40000000000015,106,256,392,0
188.60000000000014,106,256,388,0
189.20000000000013,106,256,384,0
190.20000000000013,106,256,380,0
191.60000000000014,106,256,376,0
193.40000000000015,106,256,372,0
195.60000000000014,106,256,368,0
198.20000000000013,106,256,364,0
201.20000000000013,106,256,360,0
204.60000000000014,106,256,356,0
208.40000000000015,106,256,352,0
212.60000000000014,106,256,348,0
217.20000000000013,106,256,344,0
222.20000000000013,106,256,340,0
227.60000000000014,106,256,336,0
233.40000000000015,106,256,332,0
239.60000000000016,106,256,328,0
246.20000000000016,106,256,324,0
253.20000000000016,106,256,320,0
260.60000000000014,106,256,316,0
268.40000000000015,106,256,312,0
276.60000000000014,106,256,308,0
285.20000000000016,106,256,304,0
294.20000000000016,106,256,300,0
303.60000000000014,106,256,296,0
297.0000000000001,106,256,292,1
290.8000000000001,106,256,288,0
285.0000000000001,106,256,284,0
279.60000000000014,106,256,280,0
274.60000000000014,106,256,276,0
270.0000000000001,106,256,272,0
265.8000000000001,106,256,268,0
262.0000000000001,106,256,264,0
258.60000000000014,106,256,260,0
255.60000000000014,106,256,256,0
253.00000000000014,106,256,252,0
250.80000000000015,106,256,248,0
249.00000000000014,106,256,244,0
247.60000000000014,106,256,240,0
246.60000000000014,106,256,236,0
246.00000000000014,106,256,232,0
245.80000000000015,106,256,228,0
246.00000000000014,106,256,224,0
246.60000000000014,106,256,220,0
247.60000000000014,106,256,216,0
249.00000000000014,106,256,212,0
250.80000000000015,106,256,208,0
253.00000000000014,106,256,204,0
255.60000000000014,106,256,200,0
249.00000000000014,106,256,196,1
242.80000000000015,106,256,192,0
237.00000000000014,106,256,188,0
231.60000000000014,106,256,184,0
226.60000000000014,106,256,180,0
222.00000000000014,106,256,176,0
217.80000000000015,106,256,172,0
214.00000000000014,106,256,168,0
210.60000000000014,106,256,164,0
207.60000000000014,106,256,160,0
205.00000000000014,106,256,156,0
202.80000000000015,106,256,152,0
201.00000000000014,106,256,148,0
199.60000000000014,106,256,144,0
198.60000000000014,106,256,140,0
198.00000000000014,106,256,136,0
197.80000000000015,106,256,132,0
198.00000000000014,106,256,128,0
198.60000000000014,106,256,124,0
199.60000000000014,106,256,120,0
201.00000000000014,106,256,116,0
202.80000000000015,106,256,112,0
205.00000000000014,106,256,108,0
207.60000000000014,106,256,104,0
210.60000000000014,106,256,100,0
214.00000000000014,106,256,96,0
217.80000000000015,106,256,92,0
222.00000000000014,106,256,88,0
215.40000000000015,106,256,84,1
209.20000000000016,106,256,80,0
203.40000000000015,106,256,76,0
198.00000000000014,106,256,72,0
193.00000000000014,106,256,68,0
188.40000000000015,106,256,64,0
184.20000000000016,106,256,60,0
180.40000000000015,106,256,56,0
177.00000000000014,106,256,52,0
174.00000000000014,106,256,48,0
171.40000000000015,106,256,44,0
169.20000000000016,106,256,40,0
167.40000000000015,106,256,36,0
166.00000000000014,106,256,32,0
165.00000000000014,106,256,28,0
164.40000000000015,106,256,24,0
164.20000000000016,106,256,20,0
164.40000000000015,106,256,16,0
165.00000000000014,106,256,12,0
166.00000000000014,106,256,8,0
167.40000000000015,106,256,4,0
169.20000000000016,106,256,0,0
171.40000000000015,106,256,-4,0
174.00000000000014,106,256,-8,0
177.00000000000014,106,256,-12,0
180.40000000000015,106,256,-16,0
184.20000000000016,106,256,-20,0
188.40000000000015,106,256,-24,0
193.00000000000014,106,256,-28,0
198.00000000000014,106,256,-32,0
203.40000000000015,106,256,-36,0
209.20000000000016,106,256,-40,0
215.40000000000018,106,256,-44,0
222.00000000000017,106,256,-48,0
229.00000000000017,106,256,-52,0
236.40000000000018,106,256,-56,0
244.2000000000002,106,256,-60,0
252.4000000000002,58,208,400,0
261.0000000000002,58,208,396,0
270.0000000000002,58,208,392,0
279.4000000000002,58,208,388,0
289.2000000000002,58,208,384,0
299.4000000000002,58,208,380,0
310.0000000000002,58,208,376,0
321.0000000000002,58,208,372,0
332.40000000000026,58,208,368,0
344.2000000000003,58,208,364,0
356.40000000000026,58,208,360,0
369.0000000000003,58,208,356,0
382.0000000000003,58,208,352,0
395.4000000000003,58,208,348,0
388.8000000000003,58,208,344,1
382.6000000000003,58,208,340,0
376.8000000000003,58,208,336,0
371.4000000000003,58,208,332,0
366.4000000000003,58,208,328,0
361.8000000000003,58,208,324,0
357.6000000000003,58,208,320,0
353.8000000000003,58,208,316,0
350.4000000000003,58,208,312,0
347.4000000000003,58,208,308,0
344.8000000000003,58,208,304,0
342.6000000000003,58,208,300,0
340.8000000000003,58,208,296,0
339.4000000000003,58,208,292,0
338.4000000000003,58,208,288,0
337.8000000000003,58,208,284,0
337.6000000000003,58,208,280,0
337.8000000000003,58,208,276,0
338.4000000000003,58,208,272,0
339.4000000000003,58,208,268,0
340.8000000000003,58,208,264,0
342.6000000000003,58,208,260,0
336.0000000000003,58,208,256,1
329.8000000000003,58,208,252,0
324.0000000000003,58,208,248,0
318.6000000000003,58,208,244,0
313.6000000000003,58,208,240,0
309.0000000000003,58,208,236,0
304.8000000000003,58,208,232,0
301.0000000000003,58,208,228,0
297.6000000000003,58,208,224,0
294.6000000000003,58,208,220,0
292.0000000000003,58,208,216,0
289.8000000000003,58,208,212,0
288.0000000000003,58,208,208,0
286.6000000000003,58,208,204,0
285.6000000000003,58,208,200,0
285.0000000000003,58,208,196,0
284.8000000000003,58,208,192,0
285.0000000000003,58,208,188,0
285.6000000000003,58,208,184,0
286.6000000000003,58,208,180,0
288.0000000000003,58,208,176,0
289.8000000000003,58,208,172,0
292.0000000000003,58,208,168,0
294.6000000000003,58,208,164,0
297.6000000000003,58,208,160,0
301.0000000000003,58,208,156,0
304.8000000000003,58,208,152,0
298.2000000000003,58,208,148,1
292.0000000000003,58,208,144,0
286.2000000000003,58,208,140,0
280.8000000000003,58,208,136,0
275.8000000000003,58,208,132,0
269.2000000000003,58,208,128,1
263.0000000000003,58,208,124,0
257.2000000000003,58,208,120,0
251.80000000000027,58,208,116,0
246.80000000000027,58,208,112,0
242.20000000000027,58,208,108,0
235.60000000000028,58,208,104,1
229.4000000000003,58,208,100,0
223.60000000000028,58,208,96,0
218.20000000000027,58,208,92,0
213.20000000000027,58,208,88,0
206.60000000000028,58,208,84,1
200.4000000000003,58,208,80,0
194.60000000000028,58,208,76,0
189.20000000000027,58,208,72,0
184.20000000000027,58,208,68,0
177.60000000000028,58,208,64,1
171.4000000000003,58,208,60,0
165.60000000000028,58,208,56,0
160.20000000000027,58,208,52,0
155.20000000000027,58,208,48,0
150.60000000000028,58,208,44,0
146.4000000000003,58,208,40,0
142.60000000000028,58,208,36,0
139.20000000000027,58,208,32,0
136.20000000000027,58,208,28,0
133.60000000000028,58,208,24,0
131.4000000000003,58,208,20,0
129.60000000000028,58,208,16,0
128.20000000000027,58,208,12,0
127.20000000000027,58,208,8,0
126.60000000000028,58,208,4,0
126.40000000000028,58,208,0,0
126.60000000000028,58,208,-4,0
127.20000000000029,58,208,-8,0
128.2000000000003,58,208,-12,0
129.6000000000003,58,208,-16,0
131.40000000000032,58,208,-20,0
133.6000000000003,58,208,-24,0
136.2000000000003,58,208,-28,0
139.2000000000003,58,208,-32,0
142.6000000000003,58,208,-36,0
146.40000000000032,58,208,-40,0
150.6000000000003,58,208,-44,0
155.2000000000003,58,208,-48,0
160.2000000000003,58,208,-52,0
165.6000000000003,58,208,-56,0
171.40000000000032,58,208,-60,0
177.60000000000034,147,297,400,0
184.20000000000033,147,297,396,0
191.20000000000033,147,297,392,0
198.60000000000034,147,297,388,0
206.40000000000035,147,297,384,0
214.60000000000036,147,297,380,0
223.20000000000036,147,297,376,0
232.20000000000036,147,297,372,0
241.60000000000036,147,297,368,0
251.40000000000038,147,297,364,0
261.60000000000036,147,297,360,0
272.2000000000004,147,297,356,0
283.2000000000004,147,297,352,0
294.6000000000004,147,297,348,0
306.40000000000043,147,297,344,0
318.6000000000004,147,297,340,0
331.20000000000044,147,297,336,0
344.20000000000044,147,297,332,0
337.6000000000004,147,297,328,1
331.40000000000043,147,297,324,0
325.6000000000004,147,297,320,0
320.20000000000044,147,297,316,0
315.20000000000044,147,297,312,0
310.6000000000004,147,297,308,0
306.40000000000043,147,297,304,0
299.8000000000004,147,297,300,1
293.6000000000004,147,297,296,0
287.8000000000004,147,297,292,0
282.40000000000043,147,297,288,0
277.40000000000043,147,297,284,0
272.8000000000004,147,297,280,0
268.6000000000004,147,297,276,0
264.8000000000004,147,297,272,0
261.40000000000043,147,297,268,0
258.40000000000043,147,297,264,0
255.80000000000044,147,297,260,0
253.60000000000045,147,297,256,0
251.80000000000044,147,297,252,0
250.40000000000043,147,297,248,0
249.40000000000043,147,297,244,0
248.80000000000044,147,297,240,0
248.60000000000045,147,297,236,0
248.80000000000044,147,297,232,0
249.40000000000043,147,297,228,0
250.40000000000043,147,297,224,0
251.80000000000044,147,297,220,0
253.60000000000045,147,297,216,0
255.80000000000044,147,297,212,0
258.40000000000043,147,297,208,0
261.40000000000043,147,297,204,0
264.8000000000004,147,297,200,0
268.6000000000004,147,297,196,0
272.8000000000004,147,297,192,0
277.40000000000043,147,297,188,0
270.8000000000004,147,297,184,1
264.6000000000004,147,297,180,0
258.8000000000004,147,297,176,0
253.4000000000004,147,297,172,0
248.4000000000004,147,297,168,0
243.8000000000004,147,297,164,0
239.60000000000042,147,297,160,0
235.8000000000004,147,297,156,0
232.4000000000004,147,297,152,0
229.4000000000004,147,297,148,0
226.8000000000004,147,297,144,0
224.60000000000042,147,297,140,0
222.8000000000004,147,297,136,0
221.4000000000004,147,297,132,0
220.4000000000004,147,297,128,0
219.8000000000004,147,297,124,0
219.60000000000042,147,297,120,0
219.8000000000004,147,297,116,0
220.4000000000004,147,297,112,0
221.4000000000004,147,297,108,0
222.8000000000004,147,297,104,0
224.60000000000042,147,297,100,0
226.8000000000004,147,297,96,0
229.4000000000004,147,297,92,0
232.4000000000004,147,297,88,0
235.8000000000004,147,297,84,0
239.60000000000042,147,297,80,0
243.8000000000004,147,297,76,0
237.20000000000041,147,297,72,1
231.00000000000043,147,297,68,0
225.20000000000041,147,297,64,0
219.8000000000004,147,297,60,0
214.8000000000004,147,297,56,0
210.20000000000041,147,297,52,0
206.00000000000043,147,297,48,0
202.20000000000041,147,297,44,0
198.8000000000004,147,297,40,0
195.8000000000004,147,297,36,0
193.20000000000041,147,297,32,0
191.00000000000043,147,297,28,0
189.20000000000041,147,297,24,0
187.8000000000004,147,297,20,0
186.8000000000004,147,297,16,0
186.20000000000041,147,297,12,0
186.00000000000043,147,297,8,0
186.20000000000041,147,297,4,0
186.8000000000004,147,297,0,0
187.8000000000004,147,297,-4,0
189.20000000000041,147,297,-8,0
191.00000000000043,147,297,-12,0
193.20000000000041,147,297,-16,0
195.8000000000004,147,297,-20,0
198.8000000000004,147,297,-24,0
202.20000000000041,147,297,-28,0
206.00000000000043,147,297,-32,0
210.20000000000041,147,297,-36,0
214.8000000000004,147,297,-40,0
219.8000000000004,147,297,-44,0
225.20000000000041,147,297,-48,0
231.00000000000043,147,297,-52,0
237.20000000000044,147,297,-56,0
243.80000000000044,147,297,-60,0
250.80000000000044,111,261,400,0
258.20000000000044,111,261,396,0
266.00000000000045,111,261,392,0
274.20000000000044,111,261,388,0
282.80000000000047,111,261,384,0
291.80000000000047,111,261,380,0
301.2000000000005,111,261,376,0
311.0000000000005,111,261,372,0
321.2000000000005,111,261,368,0
331.8000000000005,111,261,364,0
342.8000000000005,111,261,360,0
354.20000000000056,111,261,356,0
347.60000000000053,111,261,352,1
341.40000000000055,111,261,348,0
335.60000000000053,111,261,344,0
330.20000000000056,111,261,340,0
325.20000000000056,111,261,336,0
320.60000000000053,111,261,332,0
316.40000000000055,111,261,328,0
312.60000000000053,111,261,324,0
309.20000000000056,111,261,320,0
306.20000000000056,111,261,316,0
303.60000000000053,111,261,312,0
301.40000000000055,111,261,308,0
299.60000000000053,111,261,304,0
298.20000000000056,111,261,300,0
297.20000000000056,111,261,296,0
296.60000000000053,111,261,292,0
290.0000000000005,111,261,288,1
283.8000000000005,111,261,284,0
278.0000000000005,111,261,280,0
272.60000000000053,111,261,276,0
267.60000000000053,111,261,272,0
263.0000000000005,111,261,268,0
258.8000000000005,111,261,264,0
255.0000000000005,111,261,260,0
251.6000000000005,111,261,256,0
248.6000000000005,111,261,252,0
246.0000000000005,111,261,248,0
243.80000000000052,111,261,244,0
242.0000000000005,111,261,240,0
240.6000000000005,111,261,236,0
239.6000000000005,111,261,232,0
239.0000000000005,111,261,228,0
238.80000000000052,111,261,224,0
239.0000000000005,111,261,220,0
239.6000000000005,111,261,216,0
240.6000000000005,111,261,212,0
